,Item Name,Date,Price
17582,Other-Dambulla-Wholesale-Coconut ,2021-02-12,79.0
17583,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-12,108.0
17584,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-12,358.0
17585,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-12,93.0
17586,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-12,43.0
17587,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-12,105.0
17588,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-12,125.0
17589,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-12,95.0
17590,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-12,155.0
17591,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-12,53.0
17592,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-12,145.0
17593,Vegetable-Dambulla-Wholesale-Beans ,2021-02-12,125.0
17594,Other-Dambulla-Wholesale-Coconut ,2021-02-15,75.0
17595,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-02-15,518.0
17596,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-15,133.0
17597,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-15,85.0
17598,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-15,45.0
17599,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-15,95.0
17600,Vegetable-Dambulla-Wholesale-Beans ,2021-02-15,155.0
17601,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-15,95.0
17602,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-15,215.0
17603,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-15,65.0
17604,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-15,145.0
17605,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-15,115.0
17606,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-16,78.0
17607,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-02-16,518.0
17608,Other-Dambulla-Wholesale-Coconut ,2021-02-16,75.0
17609,Other-Dambulla-Wholesale-Potatoes (local) ,2021-02-16,138.0
17610,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-16,93.0
17611,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-16,280.0
17612,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-16,48.0
17613,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-16,135.0
17614,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-16,95.0
17615,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-16,75.0
17616,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-16,195.0
17617,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-16,75.0
17618,Vegetable-Dambulla-Wholesale-Beans ,2021-02-16,145.0
17619,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-16,105.0
17620,Other-Dambulla-Wholesale-Coconut ,2021-02-17,77.0
17621,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-17,93.0
17622,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-17,273.0
17623,Other-Dambulla-Wholesale-Red Onions (local) ,2021-02-17,228.0
17624,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-17,78.0
17625,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-17,48.0
17626,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-17,115.0
17627,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-17,105.0
17628,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-17,215.0
17629,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-17,55.0
17630,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-17,75.0
17631,Vegetable-Dambulla-Wholesale-Beans ,2021-02-17,145.0
17632,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-17,95.0
17633,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-18,85.0
17634,Other-Dambulla-Wholesale-Coconut ,2021-02-18,74.0
17635,Other-Dambulla-Wholesale-Potatoes (local) ,2021-02-18,123.0
17636,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-18,70.0
17637,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-18,278.0
17638,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-18,43.0
17639,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-18,103.0
17640,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-18,88.0
17641,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-18,55.0
17642,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-18,215.0
17643,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-18,53.0
17644,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-18,115.0
17645,Vegetable-Dambulla-Wholesale-Beans ,2021-02-18,105.0
17646,Other-Dambulla-Wholesale-Coconut ,2021-02-19,79.0
17647,Other-Dambulla-Wholesale-Potatoes (local) ,2021-02-19,118.0
17648,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-19,98.0
17649,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-19,268.0
17650,Other-Dambulla-Wholesale-Red Onions (local) ,2021-02-19,208.0
17651,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-19,75.0
17652,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-19,43.0
17653,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-02-19,458.0
17654,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-19,78.0
17655,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-19,65.0
17656,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-19,225.0
17657,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-19,58.0
17658,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-19,125.0
17659,Vegetable-Dambulla-Wholesale-Beans ,2021-02-19,168.0
17660,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-19,105.0
17661,Other-Dambulla-Wholesale-Coconut ,2021-02-22,79.0
17662,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-22,108.0
17663,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-22,228.0
17664,Other-Dambulla-Wholesale-Red Onions (local) ,2021-02-22,198.0
17665,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-22,83.0
17666,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-22,45.0
17667,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-22,95.0
17668,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-22,58.0
17669,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-22,195.0
17670,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-22,68.0
17671,Vegetable-Dambulla-Wholesale-Beans ,2021-02-22,105.0
17672,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-22,78.0
17673,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-23,98.0
17674,Other-Dambulla-Wholesale-Coconut ,2021-02-23,77.0
17675,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-02-23,498.0
17676,Other-Dambulla-Wholesale-Potatoes (local) ,2021-02-23,133.0
17677,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-23,103.0
17678,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-23,228.0
17679,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-23,45.0
17680,Vegetable-Dambulla-Wholesale-Beans ,2021-02-23,148.0
17681,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-23,70.0
17682,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-23,45.0
17683,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-23,195.0
17684,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-23,75.0
17685,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-23,115.0
17686,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-23,85.0
17687,Other-Dambulla-Wholesale-Coconut ,2021-02-24,79.0
17688,Other-Dambulla-Wholesale-Potatoes (local) ,2021-02-24,108.0
17689,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-24,118.0
17690,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-24,235.0
17691,Other-Dambulla-Wholesale-Red Onions (local) ,2021-02-24,228.0
17692,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-24,78.0
17693,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-24,53.0
17694,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-24,78.0
17695,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-24,38.0
17696,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-24,195.0
17697,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-24,73.0
17698,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-24,115.0
17699,Vegetable-Dambulla-Wholesale-Beans ,2021-02-24,115.0
17700,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-24,68.0
17701,Other-Dambulla-Wholesale-Red Onions (local) ,2021-02-25,198.0
17702,Other-Dambulla-Wholesale-Coconut ,2021-02-25,68.0
17703,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-02-25,490.0
17704,Other-Dambulla-Wholesale-Potatoes (local) ,2021-02-25,108.0
17705,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-02-25,125.0
17706,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-02-25,198.0
17707,Fruits-Dambulla-Wholesale-Pineapple ,2021-02-25,83.0
17708,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-02-25,43.0
17709,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-02-25,65.0
17710,Vegetable-Dambulla-Wholesale-Beans ,2021-02-25,128.0
17711,Vegetable-Dambulla-Wholesale-Carrot ,2021-02-25,155.0
17712,Vegetable-Dambulla-Wholesale-Cabbage ,2021-02-25,55.0
17713,Vegetable-Dambulla-Wholesale-Brinjal ,2021-02-25,53.0
17714,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-02-25,65.0
17715,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-02-25,185.0
17716,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-01,48.0
17717,Vegetable-Dambulla-Wholesale-Beans ,2021-03-01,125.0
17718,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-01,155.0
17719,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-01,88.0
17720,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-01,155.0
17721,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-01,43.0
17722,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-01,85.0
17723,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-01,75.0
17724,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-01,85.0
17725,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-01,193.0
17726,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-01,163.0
17727,Other-Dambulla-Wholesale-Coconut ,2021-03-01,79.0
17728,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-02,178.0
17729,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-02,148.0
17730,Other-Dambulla-Wholesale-Coconut ,2021-03-02,79.0
17731,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-02,165.0
17732,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-02,98.0
17733,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-02,70.0
17734,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-02,78.0
17735,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-02,78.0
17736,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-02,33.0
17737,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-02,135.0
17738,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-02,125.0
17739,Vegetable-Dambulla-Wholesale-Beans ,2021-03-02,83.0
17740,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-02,43.0
17741,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-03,75.0
17742,Other-Dambulla-Wholesale-Coconut ,2021-03-03,81.0
17743,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-03,108.0
17744,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-03,98.0
17745,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-03,140.0
17746,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-03,155.0
17747,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-03,58.0
17748,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-03,145.0
17749,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-03,95.0
17750,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-03,40.0
17751,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-03,155.0
17752,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-03,115.0
17753,Vegetable-Dambulla-Wholesale-Beans ,2021-03-03,135.0
17754,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-03,68.0
17755,Other-Dambulla-Wholesale-Coconut ,2021-03-04,85.0
17756,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-04,448.0
17757,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-04,108.0
17758,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-04,110.0
17759,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-04,158.0
17760,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-04,135.0
17761,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-04,95.0
17762,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-04,95.0
17763,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-04,80.0
17764,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-04,38.0
17765,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-04,155.0
17766,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-04,115.0
17767,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-04,155.0
17768,Vegetable-Dambulla-Wholesale-Beans ,2021-03-04,155.0
17769,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-04,55.0
17770,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-05,168.0
17771,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-05,88.0
17772,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-05,175.0
17773,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-05,508.0
17774,Other-Dambulla-Wholesale-Coconut ,2021-03-05,76.0
17775,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-05,120.0
17776,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-05,108.0
17777,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-05,105.0
17778,Vegetable-Dambulla-Wholesale-Beans ,2021-03-05,125.0
17779,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-05,75.0
17780,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-05,95.0
17781,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-05,40.0
17782,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-05,115.0
17783,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-05,165.0
17784,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-05,63.0
17785,Other-Dambulla-Wholesale-Coconut ,2021-03-08,74.0
17786,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-08,123.0
17787,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-08,83.0
17788,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-08,178.0
17789,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-08,165.0
17790,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-08,83.0
17791,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-08,55.0
17792,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-08,75.0
17793,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-08,83.0
17794,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-08,38.0
17795,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-08,125.0
17796,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-08,93.0
17797,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-08,135.0
17798,Vegetable-Dambulla-Wholesale-Beans ,2021-03-08,125.0
17799,Other-Dambulla-Wholesale-Coconut ,2021-03-09,75.0
17800,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-09,538.0
17801,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-09,108.0
17802,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-09,75.0
17803,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-09,173.0
17804,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-09,95.0
17805,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-09,45.0
17806,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-09,78.0
17807,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-09,55.0
17808,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-09,135.0
17809,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-09,105.0
17810,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-09,145.0
17811,Vegetable-Dambulla-Wholesale-Beans ,2021-03-09,145.0
17812,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-09,95.0
17813,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-10,75.0
17814,Other-Dambulla-Wholesale-Coconut ,2021-03-10,64.0
17815,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-10,490.0
17816,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-10,118.0
17817,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-10,83.0
17818,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-10,168.0
17819,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-10,95.0
17820,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-10,35.0
17821,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-10,85.0
17822,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-10,105.0
17823,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-10,95.0
17824,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-10,135.0
17825,Vegetable-Dambulla-Wholesale-Beans ,2021-03-10,145.0
17826,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-10,45.0
17827,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-12,135.0
17828,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-12,158.0
17829,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-12,88.0
17830,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-12,98.0
17831,Other-Dambulla-Wholesale-Coconut ,2021-03-12,68.0
17832,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-12,58.0
17833,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-12,63.0
17834,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-12,508.0
17835,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-12,73.0
17836,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-12,53.0
17837,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-12,115.0
17838,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-12,75.0
17839,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-12,125.0
17840,Vegetable-Dambulla-Wholesale-Beans ,2021-03-12,133.0
17841,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-12,55.0
17842,Other-Dambulla-Wholesale-Coconut ,2021-03-15,74.0
17843,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-15,538.0
17844,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-15,78.0
17845,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-15,170.0
17846,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-15,95.0
17847,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-15,63.0
17848,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-15,75.0
17849,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-15,55.0
17850,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-15,75.0
17851,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-15,105.0
17852,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-15,98.0
17853,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-15,175.0
17854,Vegetable-Dambulla-Wholesale-Beans ,2021-03-15,175.0
17855,Other-Dambulla-Wholesale-Coconut ,2021-03-16,74.0
17856,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-16,98.0
17857,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-16,75.0
17858,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-16,198.0
17859,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-16,208.0
17860,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-16,95.0
17861,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-16,40.0
17862,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-16,500.0
17863,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-16,55.0
17864,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-16,95.0
17865,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-16,95.0
17866,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-16,80.0
17867,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-16,155.0
17868,Vegetable-Dambulla-Wholesale-Beans ,2021-03-16,195.0
17869,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-16,75.0
17870,Other-Dambulla-Wholesale-Coconut ,2021-03-17,69.0
17871,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-17,518.0
17872,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-17,58.0
17873,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-17,188.0
17874,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-17,170.0
17875,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-17,95.0
17876,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-17,63.0
17877,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-17,118.0
17878,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-17,75.0
17879,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-17,95.0
17880,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-17,105.0
17881,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-17,75.0
17882,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-17,148.0
17883,Vegetable-Dambulla-Wholesale-Beans ,2021-03-17,205.0
17884,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-17,95.0
17885,Other-Dambulla-Wholesale-Coconut ,2021-03-18,68.0
17886,Other-Dambulla-Wholesale-Dried Chillies (imp) ,2021-03-18,495.0
17887,Other-Dambulla-Wholesale-Potatoes (local) ,2021-03-18,95.0
17888,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-18,53.0
17889,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-18,198.0
17890,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-18,205.0
17891,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-18,105.0
17892,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-18,78.0
17893,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-18,68.0
17894,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-18,70.0
17895,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-18,105.0
17896,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-18,75.0
17897,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-18,158.0
17898,Vegetable-Dambulla-Wholesale-Beans ,2021-03-18,195.0
17899,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-18,68.0
17900,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-19,48.0
17901,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-19,95.0
17902,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-19,53.0
17903,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-19,78.0
17904,Other-Dambulla-Wholesale-Coconut ,2021-03-19,69.0
17905,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-19,193.0
17906,Vegetable-Dambulla-Wholesale-Green Chilli ,2021-03-19,145.0
17907,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-19,75.0
17908,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-19,78.0
17909,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-19,78.0
17910,Vegetable-Dambulla-Wholesale-Lime ,2021-03-19,65.0
17911,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-19,88.0
17912,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-19,155.0
17913,Vegetable-Dambulla-Wholesale-Beans ,2021-03-19,185.0
17914,Other-Dambulla-Wholesale-Coconut ,2021-03-22,67.0
17915,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-22,60.0
17916,Other-Dambulla-Wholesale-Red Onions (imp) ,2021-03-22,183.0
17917,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-22,178.0
17918,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-22,95.0
17919,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-22,53.0
17920,Vegetable-Dambulla-Wholesale-Green Chilli ,2021-03-22,140.0
17921,Vegetable-Dambulla-Wholesale-Lime ,2021-03-22,63.0
17922,Vegetable-Dambulla-Wholesale-Snake gourd ,2021-03-22,68.0
17923,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-22,48.0
17924,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-22,78.0
17925,Vegetable-Dambulla-Wholesale-Tomatoes ,2021-03-22,48.0
17926,Vegetable-Dambulla-Wholesale-Cabbage ,2021-03-22,83.0
17927,Vegetable-Dambulla-Wholesale-Carrot ,2021-03-22,155.0
17928,Vegetable-Dambulla-Wholesale-Beans ,2021-03-22,175.0
17929,Other-Dambulla-Wholesale-Coconut ,2021-03-23,67.0
17930,Other-Dambulla-Wholesale-Big Onions (imp) ,2021-03-23,63.0
17931,Other-Dambulla-Wholesale-Red Onions (local) ,2021-03-23,125.0
17932,Fruits-Dambulla-Wholesale-Pineapple ,2021-03-23,115.0
17933,Fruits-Dambulla-Wholesale-Banana (Sour) ,2021-03-23,53.0
17934,Vegetable-Dambulla-Wholesale-Lime ,2021-03-23,63.0
17935,Vegetable-Dambulla-Wholesale-Green Chilli ,2021-03-23,155.0
17936,Vegetable-Dambulla-Wholesale-Pumpkin ,2021-03-23,44.0
17937,Vegetable-Dambulla-Wholesale-Brinjal ,2021-03-23,75.0
